Text,Label
The ECB dived into the fight to save the economy with 34 billion euros of bond purchases last week https://t.co/JNSEDvs9lt,neutral
LivePerson started at neutral with $40 stock price target at J.P. Morgan,neutral
A sell-off in bonds amid improving economic fundamentals could bring cyclical stocks back into the spotlight in the… https://t.co/PJ9HYfS92E,neutral
Competition is about to shrink in the online-ticket marketplace https://t.co/ifHAX5gxOU,neutral
Is Liminal BioSciences (TSE:LMNL) Weighed On By Its Debt Load?,neutral
$NSANY - Coronavirus impact hits auto supply chain https://t.co/rr0mlGVZXn,negative
"Nasdaq up 14 points, or 0.2%",positive
Japan Finds 41 More Virus Cases on Cruise Ship,neutral
"TransDigm Group EPS beats by $0.34, misses on revenue",neutral
Natural gas production in the U.S. is expected to drop by the fastest pace ever next year https://t.co/2n0o5cGvOf,negative
Gorman-Rupp slips 6% post Q4 results miss,negative
Qiwi +4.1% after Q3 beat-and-raise,positive
Bloomberg Unveils Extreme Gun Control Plan https://t.co/1MYugJ8NQF,neutral
Svante and Chevron Technology Ventures Launch Study for Carbon Capture Pilot Unit,neutral
"Boasting A 24% Return On Equity, Is Parker-Hannifin Corporation (NYSE:PH) A Top Quality Stock?",neutral
German industrial orders fell unexpectedly in October as demand at home and from outside the euro zone weakened. Mo… https://t.co/fuE7VQvUbu,negative
SAIC to acquire Unisys Federal unit for $1.2B,neutral
Spot prices for crude oil are little changed in the week ending Nov. 15: Brent ticks up to $62.56 per barrel and WT… https://t.co/MuTSydoo7o,neutral
House approves final part of spending package,neutral
Skechers Stock Pops on Encouraging Earnings: What You Need to Know,positive
Lyft stock price target cut to $58 from $70 at Deutsche Bank,negative
Energy Up On Hopes For Thursday OPEC + Deal -- Energy Roundup #economy #MarketScreener https://t.co/nr6XPt6Dgf https://t.co/nONuhHQC85,positive
"As Discovery eyes a streaming future, John Malone looms large",neutral
Fidelity National Financial to buy FGL Holdings in a deal valued at $2.7 bln,neutral
Charles Schwab : to Buy TD Ameritrade for $26 Billion #CharlesSchwab #Stock #MarketScreener https://t.co/e87lZk14fs https://t.co/sAAxwz5a2p,neutral
"$FNV - Franco-Nevada will not need more funding despite suspensions, analyst says https://t.co/pyARTEahWH",positive
"Form 8.3 - The Vanguard Group, Inc.: Just Eat plc #JEOL #Stock #MarketScreener https://t.co/8L1jtGW1Jo https://t.co/4MYhJInOKz",neutral
Zendesk stock price target raised to $85 from $75 at Stifel Nicolaus,positive
"With milk prices plunging to lows, dairy farmers are dumping the product to curb an oversupply during the… https://t.co/SuhBWCcDjd",negative
OCN leads financial gainers; FNF and MAC among losers,neutral
News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/wnMMQqCUWA https://t.co/1EQg2bOIey,neutral
"JinkoSolar shines with Q3 beat, strong shipments guidance",positive
"A California city designed as an anti-wildfire fortress is at risk of burning to the ground
https://t.co/zYaw65Q0cg",neutral
$BRKS - Brooks Automation (BRKS) Investor Presentation - Slideshow. Get more updates here: https://t.co/5agFZ1mXOh… https://t.co/1zs7gcr8uR,neutral
Sherwin-Williams cut from Conviction Buy at Goldman on valuation,negative
Is Evonik Industries AG (ETR:EVK) Trading At A 45% Discount?,neutral
Hedge Funds Have Never Been More Bullish On Camtek LTD. (CAMT),positive
Kudlow says Fed should take bolder action on interest rates,neutral
"Tiberius Acquisition : CFTC Approves One Final, Two Proposed Rules at December 10 Open Meeting #TiberiusAcquisition… https://t.co/XelZOiCiwl",neutral
Prosus N : Statement regarding Just Eat PLC (Just Eat) circular #ProsusNV #Stock #MarketScreener… https://t.co/CbQZdHJmTe,neutral
"Billionaire Ray Dalio pushed back against a Wall Street Journal article, saying his hedge fund doesn’t have a net b… https://t.co/dR19jGuSyg",neutral
FDA extends action date for Blueprint's avapritinib,neutral
California tells property insurers not to drop policies for homes in wildfire-prone areas https://t.co/sIue2GP0dr,neutral
Energy Up As Exxon Cuts CapEx Spending -- Energy Roundup #economy #MarketScreener https://t.co/pZc2wlKsXZ https://t.co/TX2jWQyK1m,positive
American Resources reports Q3 results,neutral
Marrone Bio Innovations : Control Invasive Mussel Biofouling to Improve Plant Availability...… https://t.co/W6mG1AUeRz,neutral
Hong Kong House Prices Stay Stubbornly High in Face of Unrest,neutral
MMG : Resignation of Key Executive and Redesignation as NED #MMG #Stock #MarketScreener https://t.co/w5yviFvX0x https://t.co/lNiNw5zPHR,neutral
China's Global Times releasing another trial balloon saying deal is done with tariff rollbacks. Same thing happened… https://t.co/Ruqqz1pTYa,neutral
"USD/JPY Forex Technical Analysis – Likely to Strengthen Over 108.866, Weaken Under 108.690",neutral
More on Worthington Q2 earnings,neutral
Is Cronos Group Inc. (CRON) A Good Stock To Buy?,neutral
"$EE (+0.0% pre) El Paso Electric and IIF Move Towards Final Steps in Acquisition Process - CTFN

https://t.co/n6sVkgYTNE",positive
UK watchdog probing Google-Looker deal,negative
Highwoods Properties : SCHEDULE 13G #HighwoodsProperties #Stock #MarketScreener https://t.co/bdcgJzRYno https://t.co/o3ZStbEDGQ,neutral
"$RPD - Rapid7 EPS beats by $0.04, beats on revenue https://t.co/zMx8d8HExw",positive
The number of U.S. homeowners who have stopped making mortgage payments is surging https://t.co/TiYCwxQG3m,negative
A railway strike is gripping Canada’s $1.7 trillion economy https://t.co/eXeBOeMfyO,negative
$FMN - Federated Premier Municipal Income Fund declares $0.05 dividend https://t.co/h3rT8c1GvI,neutral
Is Wolters Kluwer (AMS:WKL) Using Too Much Debt?,neutral
Korian and Omedys Develop the First Neighborhood Teleconsultation Network in France,neutral
Revealing The True Extent Of Exxon’s Natural Gas Blow Out,neutral
"Finance Ministry Working On Financial Resolution And Deposit Insurance Bill, Says Sitharaman",neutral
Sanders Tops Democratic Field in National Poll After Iowa,neutral
"Hedge Funds Have Never Been This Bullish On Cedar Fair, L.P. (FUN)",positive
Panoro Energy ASA reports Q3 results,neutral
Permian Basin Royalty Trust declares $0.038987 dividend,neutral
SNB's sight deposit holdings rise by second-highest level in 12 months https://t.co/aUsTEz08h3 https://t.co/rMaW0F4suE,neutral
"Stock Market Update: Stocks set for higher open following trade update, M&A deals",positive
New wind farm financing in Europe to face delays in 2020: report https://t.co/PRnWG0VQtu https://t.co/LDU3NrEcye,negative
Oil workers from the United States are leaving Iraq after Iranian military leader Qasem Soleimani was killed in a U… https://t.co/lsPogIDvGJ,neutral
"Singapore Government, Monetary Authority Hike Stake In Zee Entertainment",neutral
"Question on the transportation index $XTN $DJT 

Is the index not as relevant as it used to be with all the new mod… https://t.co/dyPpSbENfO",neutral
Smart Beta ETFs: A Marriage Between Active and Passive,neutral
Apple breaks ground for Austin expansion,neutral
AMD stock hits highest level in 13 years after launch of promising graphics card,positive
Berkshire's Buffett loses top real estate agent to top rival,neutral
Merkel Successor Unexpectedly Resigns As CDU Leader In Latest Shock To Germany's Political Establishment |… https://t.co/ObFlV2jlIK,neutral
Scientists in Sweden have created a liquid that can absorb solar energy and store it as a thermal fuel for as long… https://t.co/mHKmpedUNO,neutral
Napco Security stock price target cut to $30 from $35 at Imperial Capital,negative
Three Black Friday Dividend ETF Deals. Keep reading: https://t.co/m4ZCFgZ3WV #stockmarket #markets #investing,neutral
"$FNJN 'Finjan wins IPR patent trial as the PTAB rules that Juniper Networks failed to prove that Finjan '844 ""Downl… https://t.co/wlOmfcLSK3",positive
LATEST: Top economic adviser Larry Kudlow says the Trump administration hasn’t made a decision about re-imposing st… https://t.co/1Jw5xdWQXg,neutral
"Congratulations @PACEUniversity, the 2019 National #CollegeFedChallenge champions! Way to represent the… https://t.co/IqaHvQO6NC",neutral
"Graphic video showed a vehicle drive into a crowd of Chilean protesters, where at least 5 were injured https://t.co/HLh8wnGBOk",neutral
"#Water is life. Too little, and we cannot survive. Too much could be deadly. #Climatechange is increasing droughts… https://t.co/DLk5ysp44b",neutral
Tesla Cybertruck debut drew ridicule online after the newly-unveiled model’s armored glass windows cracked like spi… https://t.co/3h9ch5lK1r,negative
Is Colliers International Group Inc (CIGI) Going to Burn These Hedge Funds?,neutral
JUST RELEASED: Oil Price Dynamics Report Oil prices fell over the past three weeks owing to decreased demand and… https://t.co/mU3jLoEi1M,negative
"PMC Bank Depositors Held After Protest, CM Assures Help To All ",neutral
Dallas’ Imaginuity Ranks 16th on 2019 Dallas 100 https://t.co/FxT5vSjvYX https://t.co/amRGOJDO5k,neutral
Stock Market Update: Netflix outperforming the FAANG stocks,positive
"At Ford, $37 billion in the bank and strapped for cash https://t.co/SDSQF3awn5",neutral
Ramelius Resources to scoop up Spectrum Metals,neutral
$CMTL $CMTL $CHL - Comtech +14.5% after order from top Chinese carrier https://t.co/4cqV5fnS1O,positive
$TSLA - Tesla: The Top Is Here. https://t.co/qg2xI2oPXT #stockmarket #finance #economy,neutral
United Utilities Group reports 1H results,neutral
Futures point to fresh records for U.S. stocks on Monday,positive
"STOCKS AT THE OPEN:
-Dow down 0.36%
-Nasdaq down 0.27% 
-S&P down 0.22% https://t.co/aFoTHH40Ef",negative
The global warming lawsuit against the oil industry goes to the appeals court https://t.co/nzTEs5IXX3,neutral
"The British pound hit two-and-a-half year highs, on growing confidence that next week's UK election will give the C… https://t.co/8K4H1cTm9i",positive
The Norsk Hydro (OB:NHY) Share Price Is Down 21% So Some Shareholders Are Getting Worried,negative
$XEL - Xcel Energy to sell Mankato Energy Center for $680M https://t.co/AhvZetDCIA,neutral
Taking A Look At OHB SE's (ETR:OHB) ROE,neutral
"Anno record per il gruppo Iberchem, che perfeziona due acquisizioni nel segmento aromi e registra una crescita delle entrate pari al 19%",neutral
Where’s the Fake Whistleblower? Where’s Whistleblower number 2? Where’s the phony informer who got it all wrong?,neutral
"$IR: Ingersoll-Rand CFO Susan K. Carter to retire in 2020; Christopher J. Kuehn will succeed Carter as CFO,... https://t.co/5dI1ifM3Mo",neutral
$CB: Chubb to purchase additional 15.3% of Huatai Insurance Group Company Limited https://t.co/uIoFJErZtw,neutral
$RPAY - Repay Holdings buys Ventanex for up to $50M https://t.co/ubwzgCg3EW,neutral
Natural Gas Storage: Expecting A Relatively Bullish Draw. https://t.co/MHGs7yNnWd #markets #stocks #stockmarket,positive
Luminex Q4 cash flow up 24%; shares slip 1% after hours of soft Q1 outlook,negative
"Jumia to Announce Fourth Quarter and Full Year 2019 Results on February 25, 2020",neutral
Brierley Unveils New Branding,neutral
Barron’s on MarketWatch: What we all need to know about Schwab-Ameritrade deal,neutral
"Turn to the beaches of the Southeast, according to @CateyHill.
https://t.co/18GcluhWX2",neutral
Deutsche Bank welcomes Capital Group with 3.1% stake,neutral
Acorn Capital Investment Fund : Dividend Reinvestment Plan #AcornCapitalInvestmentFund #Stock #MarketScreener… https://t.co/FfOkazYlu2,neutral
Forescout downgraded to neutral from buy at Monness Crespi Hardt,negative
InVivo Therapeutics launches equity offering,neutral
"Pixelworks, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",positive
"Asian Insurers Look More to Passive, Alternative Strategies: Broadridge",neutral
This Might Be A Short-Term Top (Technically Speaking For The Week Of November 18-22). Continue reading:… https://t.co/JK2IXApPNC,neutral
"""How To Use Stochastics to Spot Market Reversals"" Educational video!! https://t.co/8m7IetauIy Enjoy!",neutral
Small-cap health firms that soared after announcing plans to tackle the new coronavirus have seen big rallies. Now… https://t.co/jQvx2QbLK6,positive
Saudi Arabia and others in OPEC are working to convince oil producers there will be little space left to store thei… https://t.co/bJytfI2ytW,neutral
CBS is sued by an investor who is seeking files on the $11.7 billion Viacom deal https://t.co/ervelXnx3T,negative
WATCH: Fed Chair Powell holds a press conference following the FOMC's unanimous decision to leave interest rates un… https://t.co/od2QG12LGo,neutral
CDC SAYS REPATRIATED AMERICANS ARE UNDER FEDERAL QUARANTINE,neutral
This couple ditched making more than $200K working at hedge funds to go sail the high seas. https://t.co/7ubfUtRr81,neutral
Trump Beats Congressional Democrats’ Emoluments Lawsuit,neutral
Endologix sees Q4 revenue of ~$35.8M,neutral
Four Things to Know Monday: ▶ Pro-democracy candidates sweep H.K. election ▶ China to raise penalties on IP theft… https://t.co/CxUe4IfkRh,neutral
"Wetherspoon plans new pubs around Britain, creating 10,000 jobs https://t.co/2VCkehRW9s https://t.co/naZskECdpp",positive
Arex Capital ramps up pressure on Zagg,neutral
Highlight: @danielhowley on iPhone tracking concerns: “The whole controversy really is that Apple has made a lot of… https://t.co/emyBEiWVfx,neutral
"Home Depot EPS in-line, misses on revenue",neutral
$PEP - PepsiCo declares $0.955 dividend https://t.co/EoWLvxBD1T,neutral
How will the Democratic primaries shift the election? Listen to @rickjnewman and @alexisTVNews discuss on the lates... https://t.co/S9v1dUSTvE,neutral
